timestamp,open,high,low,close,Pattern Alert,Volume
1970-01-01 00:00:01.747634700+00:00,173.664,173.723,173.658,173.701,0,1045
1970-01-01 00:00:01.747635+00:00,173.701,173.768,173.688,173.75,0,997
1970-01-01 00:00:01.747635300+00:00,173.75,173.778,173.695,173.701,0,1233
1970-01-01 00:00:01.747635600+00:00,173.701,173.737,173.66,173.686,0,1168
1970-01-01 00:00:01.747635900+00:00,173.686,173.741,173.68,173.718,0,1822
1970-01-01 00:00:01.747636200+00:00,173.718,173.742,173.68,173.703,0,1402
1970-01-01 00:00:01.747636500+00:00,173.703,173.72,173.603,173.603,0,1086
1970-01-01 00:00:01.747636800+00:00,173.603,173.673,173.587,173.655,0,940
1970-01-01 00:00:01.747637100+00:00,173.655,173.666,173.614,173.651,0,1022
1970-01-01 00:00:01.747637400+00:00,173.651,173.779,173.646,173.75,0,1061
1970-01-01 00:00:01.747637700+00:00,173.75,173.859,173.724,173.795,0,1347
1970-01-01 00:00:01.747638+00:00,173.795,173.828,173.749,173.795,0,1764
1970-01-01 00:00:01.747638300+00:00,173.795,173.897,173.795,173.874,0,1798
1970-01-01 00:00:01.747638600+00:00,173.874,173.899,173.761,173.832,0,1444
1970-01-01 00:00:01.747638900+00:00,173.832,173.908,173.811,173.883,0,1162
1970-01-01 00:00:01.747639200+00:00,173.883,173.913,173.819,173.864,0,1323
1970-01-01 00:00:01.747639500+00:00,173.864,173.911,173.755,173.783,0,1308
1970-01-01 00:00:01.747639800+00:00,173.783,173.838,173.714,173.743,0,1913
1970-01-01 00:00:01.747640100+00:00,173.743,173.757,173.602,173.625,0,1387
1970-01-01 00:00:01.747640400+00:00,173.625,173.738,173.618,173.693,0,1884
1970-01-01 00:00:01.747640700+00:00,173.693,173.706,173.63,173.655,1,1380
1970-01-01 00:00:01.747641+00:00,173.655,173.735,173.65,173.691,0,1240
1970-01-01 00:00:01.747641300+00:00,173.691,173.757,173.675,173.757,0,1308
1970-01-01 00:00:01.747641600+00:00,173.757,173.827,173.746,173.796,0,1654
1970-01-01 00:00:01.747641900+00:00,173.796,173.806,173.761,173.761,0,1710
1970-01-01 00:00:01.747642200+00:00,173.761,173.808,173.746,173.768,0,1190
1970-01-01 00:00:01.747642500+00:00,173.768,173.836,173.768,173.813,0,1093
1970-01-01 00:00:01.747642800+00:00,173.813,173.861,173.784,173.809,0,987
1970-01-01 00:00:01.747643100+00:00,173.809,173.841,173.789,173.811,0,996
1970-01-01 00:00:01.747643400+00:00,173.811,173.837,173.759,173.802,0,1027
1970-01-01 00:00:01.747643700+00:00,173.802,173.855,173.782,173.789,0,917
1970-01-01 00:00:01.747644+00:00,173.789,173.796,173.742,173.749,0,917
1970-01-01 00:00:01.747644300+00:00,173.749,173.797,173.73,173.792,0,911
1970-01-01 00:00:01.747644600+00:00,173.792,173.836,173.76,173.807,0,1218
1970-01-01 00:00:01.747644900+00:00,173.807,173.847,173.793,173.843,0,1061
1970-01-01 00:00:01.747645200+00:00,173.843,173.848,173.794,173.821,0,1093
1970-01-01 00:00:01.747645500+00:00,173.821,173.84,173.724,173.739,0,1360
1970-01-01 00:00:01.747645800+00:00,173.739,173.812,173.736,173.795,0,1138
1970-01-01 00:00:01.747646100+00:00,173.795,173.864,173.752,173.843,0,961
1970-01-01 00:00:01.747646400+00:00,173.843,173.918,173.826,173.911,0,1009
1970-01-01 00:00:01.747646700+00:00,173.911,173.923,173.827,173.837,0,905
1970-01-01 00:00:01.747647+00:00,173.837,173.933,173.818,173.918,0,1016
1970-01-01 00:00:01.747647300+00:00,173.918,173.935,173.847,173.875,0,962
1970-01-01 00:00:01.747647600+00:00,173.875,173.891,173.824,173.866,0,1173
1970-01-01 00:00:01.747647900+00:00,173.866,173.936,173.854,173.921,0,927
1970-01-01 00:00:01.747648200+00:00,173.921,173.924,173.861,173.886,0,973
1970-01-01 00:00:01.747648500+00:00,173.886,173.931,173.845,173.931,0,1074
1970-01-01 00:00:01.747648800+00:00,173.931,173.94,173.871,173.916,0,1195
1970-01-01 00:00:01.747649100+00:00,173.916,173.926,173.842,173.845,0,919
1970-01-01 00:00:01.747649400+00:00,173.845,173.849,173.8,173.815,0,1004
1970-01-01 00:00:01.747649700+00:00,173.815,173.875,173.797,173.831,0,1000
1970-01-01 00:00:01.747650+00:00,173.831,173.878,173.813,173.873,0,897
1970-01-01 00:00:01.747650300+00:00,173.873,173.935,173.861,173.913,0,1007
1970-01-01 00:00:01.747650600+00:00,173.913,173.995,173.901,173.909,0,1159
1970-01-01 00:00:01.747650900+00:00,173.909,173.911,173.853,173.872,0,793
1970-01-01 00:00:01.747651200+00:00,173.872,173.891,173.851,173.876,0,824
1970-01-01 00:00:01.747651500+00:00,173.876,173.91,173.863,173.894,0,744
1970-01-01 00:00:01.747651800+00:00,173.894,173.935,173.88,173.93,0,964
1970-01-01 00:00:01.747652100+00:00,173.93,173.939,173.869,173.877,0,1018
1970-01-01 00:00:01.747652400+00:00,173.877,173.88,173.821,173.854,0,1172
1970-01-01 00:00:01.747652700+00:00,173.854,173.882,173.822,173.847,0,811
1970-01-01 00:00:01.747653+00:00,173.847,173.966,173.841,173.926,0,774
1970-01-01 00:00:01.747653300+00:00,173.926,173.978,173.926,173.972,0,737
1970-01-01 00:00:01.747653600+00:00,173.972,173.992,173.894,173.984,0,1073
1970-01-01 00:00:01.747653900+00:00,173.984,174.008,173.956,174.006,0,900
1970-01-01 00:00:01.747654200+00:00,174.006,174.046,173.926,173.973,0,946
1970-01-01 00:00:01.747654500+00:00,173.973,174.009,173.889,173.913,0,899
1970-01-01 00:00:01.747654800+00:00,173.913,173.936,173.878,173.898,0,867
1970-01-01 00:00:01.747655100+00:00,173.898,173.907,173.826,173.851,0,812
1970-01-01 00:00:01.747655400+00:00,173.851,173.902,173.811,173.871,0,1180
1970-01-01 00:00:01.747655700+00:00,173.871,173.894,173.825,173.832,0,1013
1970-01-01 00:00:01.747656+00:00,173.832,173.858,173.787,173.799,0,1111
1970-01-01 00:00:01.747656300+00:00,173.799,173.837,173.761,173.762,0,967
1970-01-01 00:00:01.747656600+00:00,173.762,173.846,173.754,173.836,0,962
1970-01-01 00:00:01.747656900+00:00,173.836,173.856,173.811,173.817,0,996
1970-01-01 00:00:01.747657200+00:00,173.817,173.833,173.773,173.794,0,1170
1970-01-01 00:00:01.747657500+00:00,173.794,173.85,173.786,173.819,0,1110
1970-01-01 00:00:01.747657800+00:00,173.819,173.859,173.79,173.822,0,1282
1970-01-01 00:00:01.747658100+00:00,173.822,173.847,173.797,173.824,0,996
1970-01-01 00:00:01.747658400+00:00,173.824,173.87,173.817,173.817,0,1063
1970-01-01 00:00:01.747658700+00:00,173.817,173.842,173.797,173.814,0,1097
1970-01-01 00:00:01.747659+00:00,173.814,173.86,173.797,173.849,0,1116
1970-01-01 00:00:01.747659300+00:00,173.849,173.883,173.796,173.801,0,1116
1970-01-01 00:00:01.747659600+00:00,173.801,173.882,173.801,173.872,0,1536
1970-01-01 00:00:01.747659900+00:00,173.872,173.88,173.836,173.874,0,1126
1970-01-01 00:00:01.747660200+00:00,173.874,173.94,173.861,173.919,0,1529
1970-01-01 00:00:01.747660500+00:00,173.919,173.921,173.849,173.883,0,1581
1970-01-01 00:00:01.747660800+00:00,173.883,173.931,173.841,173.889,0,1237
1970-01-01 00:00:01.747661100+00:00,173.889,173.913,173.809,173.827,0,1185
1970-01-01 00:00:01.747661400+00:00,173.827,173.886,173.788,173.869,0,1771
1970-01-01 00:00:01.747661700+00:00,173.869,174.033,173.858,174.006,0,1677
1970-01-01 00:00:01.747662+00:00,174.006,174.055,173.95,173.965,0,2019
1970-01-01 00:00:01.747662300+00:00,173.965,174.058,173.955,173.959,0,1694
1970-01-01 00:00:01.747662600+00:00,173.959,173.964,173.891,173.891,0,1553
1970-01-01 00:00:01.747662900+00:00,173.891,173.915,173.858,173.895,0,1216
1970-01-01 00:00:01.747663200+00:00,173.895,174.008,173.872,173.992,0,1778
1970-01-01 00:00:01.747663500+00:00,173.992,174.035,173.986,174.011,0,1458
1970-01-01 00:00:01.747663800+00:00,174.011,174.193,174.006,174.151,0,1352
1970-01-01 00:00:01.747664100+00:00,174.151,174.153,174.05,174.058,0,1323
1970-01-01 00:00:01.747664400+00:00,174.058,174.071,174.006,174.063,1,1599
1970-01-01 00:00:01.747664700+00:00,174.063,174.09,174.028,174.037,0,1484
1970-01-01 00:00:01.747665+00:00,174.037,174.088,173.938,173.945,0,1389
1970-01-01 00:00:01.747665300+00:00,173.945,173.964,173.808,173.808,0,1448
1970-01-01 00:00:01.747665600+00:00,173.808,173.938,173.807,173.917,0,1507
1970-01-01 00:00:01.747665900+00:00,173.917,174.022,173.905,174.018,0,1258
1970-01-01 00:00:01.747666200+00:00,174.018,174.018,173.932,174.001,0,1587
1970-01-01 00:00:01.747666500+00:00,174.001,174.067,173.987,174.057,0,1592
1970-01-01 00:00:01.747666800+00:00,174.057,174.114,174.014,174.014,0,1471
1970-01-01 00:00:01.747667100+00:00,174.014,174.049,173.982,174.032,0,1139
1970-01-01 00:00:01.747667400+00:00,174.032,174.044,173.931,173.931,0,1274
1970-01-01 00:00:01.747667700+00:00,173.931,174.024,173.923,173.98,0,1148
1970-01-01 00:00:01.747668+00:00,173.98,174.053,173.952,174.025,0,993
1970-01-01 00:00:01.747668300+00:00,174.025,174.04,173.993,173.996,0,885
1970-01-01 00:00:01.747668600+00:00,173.996,173.998,173.955,173.982,0,952
1970-01-01 00:00:01.747668900+00:00,173.982,173.998,173.945,173.97,0,840
1970-01-01 00:00:01.747669200+00:00,173.97,173.997,173.963,173.983,0,1007
1970-01-01 00:00:01.747669500+00:00,173.983,173.997,173.875,173.889,0,1096
1970-01-01 00:00:01.747669800+00:00,173.889,173.9,173.803,173.807,0,1149
1970-01-01 00:00:01.747670100+00:00,173.807,173.819,173.752,173.785,0,1304
1970-01-01 00:00:01.747670400+00:00,173.785,173.834,173.742,173.775,0,1177
1970-01-01 00:00:01.747670700+00:00,173.775,173.785,173.725,173.785,0,861
1970-01-01 00:00:01.747671+00:00,173.785,173.804,173.739,173.781,0,797
1970-01-01 00:00:01.747671300+00:00,173.781,173.855,173.736,173.736,0,700
1970-01-01 00:00:01.747671600+00:00,173.736,173.773,173.736,173.74,0,641
1970-01-01 00:00:01.747671900+00:00,173.74,173.763,173.707,173.751,0,595
1970-01-01 00:00:01.747672200+00:00,173.751,173.756,173.711,173.717,0,644
1970-01-01 00:00:01.747672500+00:00,173.717,173.74,173.704,173.709,0,584
1970-01-01 00:00:01.747672800+00:00,173.709,173.759,173.694,173.739,0,960
1970-01-01 00:00:01.747673100+00:00,173.739,173.754,173.706,173.718,0,833
1970-01-01 00:00:01.747673400+00:00,173.718,173.743,173.702,173.702,0,764
1970-01-01 00:00:01.747673700+00:00,173.702,173.74,173.698,173.716,0,688
1970-01-01 00:00:01.747674+00:00,173.716,173.737,173.698,173.729,0,684
1970-01-01 00:00:01.747674300+00:00,173.729,173.749,173.713,173.716,0,595
1970-01-01 00:00:01.747674600+00:00,173.716,173.727,173.689,173.713,0,708
1970-01-01 00:00:01.747674900+00:00,173.713,173.745,173.713,173.734,0,633
1970-01-01 00:00:01.747675200+00:00,173.734,173.734,173.696,173.712,0,493
1970-01-01 00:00:01.747675500+00:00,173.712,173.73,173.687,173.711,0,763
1970-01-01 00:00:01.747675800+00:00,173.711,173.746,173.699,173.73,0,822
1970-01-01 00:00:01.747676100+00:00,173.73,173.738,173.681,173.697,0,549
1970-01-01 00:00:01.747676400+00:00,173.697,173.716,173.679,173.692,0,704
1970-01-01 00:00:01.747676700+00:00,173.692,173.705,173.663,173.683,0,598
1970-01-01 00:00:01.747677+00:00,173.683,173.72,173.67,173.714,0,669
1970-01-01 00:00:01.747677300+00:00,173.714,173.718,173.676,173.68,0,467
1970-01-01 00:00:01.747677600+00:00,173.68,173.691,173.634,173.645,0,608
1970-01-01 00:00:01.747677900+00:00,173.645,173.683,173.642,173.672,0,422
1970-01-01 00:00:01.747678200+00:00,173.672,173.676,173.632,173.633,0,480
1970-01-01 00:00:01.747678500+00:00,173.633,173.689,173.633,173.689,0,621
1970-01-01 00:00:01.747678800+00:00,173.689,173.689,173.657,173.666,0,560
1970-01-01 00:00:01.747679100+00:00,173.666,173.678,173.65,173.658,0,548
1970-01-01 00:00:01.747679400+00:00,173.658,173.67,173.64,173.663,0,466
1970-01-01 00:00:01.747679700+00:00,173.663,173.69,173.662,173.681,0,801
1970-01-01 00:00:01.747680+00:00,173.681,173.681,173.631,173.631,0,746
1970-01-01 00:00:01.747680300+00:00,173.631,173.646,173.605,173.633,0,624
1970-01-01 00:00:01.747680600+00:00,173.633,173.678,173.632,173.665,0,507
1970-01-01 00:00:01.747680900+00:00,173.665,173.681,173.635,173.641,0,701
1970-01-01 00:00:01.747681200+00:00,173.641,173.668,173.632,173.654,0,833
1970-01-01 00:00:01.747681500+00:00,173.654,173.679,173.648,173.667,0,641
1970-01-01 00:00:01.747681800+00:00,173.667,173.684,173.645,173.67,0,596
1970-01-01 00:00:01.747682100+00:00,173.67,173.672,173.617,173.626,0,477
1970-01-01 00:00:01.747682400+00:00,173.626,173.633,173.572,173.589,0,449
1970-01-01 00:00:01.747682700+00:00,173.589,173.589,173.555,173.557,0,401
1970-01-01 00:00:01.747683+00:00,173.557,173.573,173.54,173.54,0,502
1970-01-01 00:00:01.747683300+00:00,173.54,173.551,173.528,173.536,0,348
1970-01-01 00:00:01.747683600+00:00,173.536,173.54,173.514,173.527,0,417
1970-01-01 00:00:01.747683900+00:00,173.527,173.582,173.525,173.558,0,336
1970-01-01 00:00:01.747684200+00:00,173.558,173.574,173.547,173.554,0,526
1970-01-01 00:00:01.747684500+00:00,173.554,173.596,173.523,173.592,0,932
1970-01-01 00:00:01.747684800+00:00,173.592,173.602,173.546,173.547,0,733
1970-01-01 00:00:01.747685100+00:00,173.547,173.575,173.494,173.515,0,692
1970-01-01 00:00:01.747685400+00:00,173.515,173.53,173.473,173.475,0,411
1970-01-01 00:00:01.747685700+00:00,173.475,173.493,173.46,173.491,0,256
1970-01-01 00:00:01.747686+00:00,173.491,173.557,173.491,173.553,0,302
1970-01-01 00:00:01.747686300+00:00,173.553,173.574,173.523,173.549,0,560
1970-01-01 00:00:01.747686600+00:00,173.549,173.564,173.506,173.515,0,738
1970-01-01 00:00:01.747686900+00:00,173.515,173.517,173.488,173.494,0,354
1970-01-01 00:00:01.747687200+00:00,173.494,173.511,173.49,173.506,0,494
1970-01-01 00:00:01.747687500+00:00,173.506,173.532,173.489,173.526,0,541
1970-01-01 00:00:01.747687800+00:00,173.526,173.55,173.521,173.545,0,412
1970-01-01 00:00:01.747688100+00:00,173.545,173.566,173.463,173.515,0,395
1970-01-01 00:00:01.747688700+00:00,173.515,173.611,173.419,173.591,0,253
1970-01-01 00:00:01.747689+00:00,173.591,173.604,173.475,173.497,0,172
1970-01-01 00:00:01.747689300+00:00,173.497,173.504,173.389,173.501,0,135
1970-01-01 00:00:01.747689600+00:00,173.501,173.562,173.484,173.535,0,157
1970-01-01 00:00:01.747689900+00:00,173.535,173.547,173.505,173.508,0,158
1970-01-01 00:00:01.747690200+00:00,173.508,173.558,173.507,173.558,0,190
1970-01-01 00:00:01.747690500+00:00,173.558,173.586,173.557,173.569,0,305
1970-01-01 00:00:01.747690800+00:00,173.569,173.59,173.568,173.579,0,115
1970-01-01 00:00:01.747691100+00:00,173.579,173.665,173.576,173.665,0,211
1970-01-01 00:00:01.747691400+00:00,173.665,173.667,173.558,173.558,0,104
1970-01-01 00:00:01.747691700+00:00,173.558,173.558,173.447,173.447,0,6
1970-01-01 00:00:01.747692+00:00,173.447,173.603,173.447,173.578,0,329
1970-01-01 00:00:01.747692300+00:00,173.578,173.634,173.577,173.609,0,214
1970-01-01 00:00:01.747692600+00:00,173.609,173.641,173.609,173.627,0,250
1970-01-01 00:00:01.747692900+00:00,173.627,173.659,173.616,173.658,0,378
1970-01-01 00:00:01.747693200+00:00,173.658,173.663,173.634,173.643,0,407
1970-01-01 00:00:01.747693500+00:00,173.643,173.645,173.62,173.624,0,369
1970-01-01 00:00:01.747693800+00:00,173.624,173.639,173.603,173.635,0,391
1970-01-01 00:00:01.747694100+00:00,173.635,173.641,173.618,173.633,0,231
1970-01-01 00:00:01.747694400+00:00,173.633,173.644,173.617,173.618,0,214
1970-01-01 00:00:01.747694700+00:00,173.618,173.63,173.602,173.626,0,404
1970-01-01 00:00:01.747695+00:00,173.626,173.629,173.605,173.612,0,224
1970-01-01 00:00:01.747695300+00:00,173.612,173.617,173.517,173.597,0,392
1970-01-01 00:00:01.747695600+00:00,173.597,173.623,173.552,173.553,0,361
1970-01-01 00:00:01.747695900+00:00,173.553,173.566,173.538,173.552,0,355
1970-01-01 00:00:01.747696200+00:00,173.552,173.564,173.541,173.563,0,288
1970-01-01 00:00:01.747696500+00:00,173.563,173.565,173.501,173.522,0,400
1970-01-01 00:00:01.747696800+00:00,173.522,173.533,173.472,173.519,0,425
1970-01-01 00:00:01.747697100+00:00,173.519,173.52,173.485,173.514,0,350
1970-01-01 00:00:01.747697400+00:00,173.514,173.558,173.503,173.548,0,518
1970-01-01 00:00:01.747697700+00:00,173.548,173.548,173.504,173.544,0,401
1970-01-01 00:00:01.747698+00:00,173.544,173.57,173.531,173.532,0,338
1970-01-01 00:00:01.747698300+00:00,173.532,173.591,173.532,173.588,0,397
1970-01-01 00:00:01.747698600+00:00,173.588,173.596,173.572,173.574,0,290
1970-01-01 00:00:01.747698900+00:00,173.574,173.619,173.551,173.592,0,393
1970-01-01 00:00:01.747699200+00:00,173.592,173.685,173.582,173.663,0,898
1970-01-01 00:00:01.747699500+00:00,173.663,173.767,173.648,173.746,0,777
1970-01-01 00:00:01.747699800+00:00,173.746,173.789,173.733,173.785,0,698
1970-01-01 00:00:01.747700100+00:00,173.785,173.867,173.772,173.855,0,909
1970-01-01 00:00:01.747700400+00:00,173.855,173.972,173.834,173.972,0,1153
1970-01-01 00:00:01.747700700+00:00,173.972,174.026,173.92,173.936,0,1309
1970-01-01 00:00:01.747701+00:00,173.936,173.937,173.848,173.867,0,917
1970-01-01 00:00:01.747701300+00:00,173.867,173.892,173.838,173.865,0,640
1970-01-01 00:00:01.747701600+00:00,173.865,173.886,173.854,173.874,0,602
1970-01-01 00:00:01.747701900+00:00,173.874,173.914,173.856,173.91,0,820
1970-01-01 00:00:01.747702200+00:00,173.91,173.938,173.839,173.879,0,1251
1970-01-01 00:00:01.747702500+00:00,173.879,173.907,173.822,173.897,0,1093
1970-01-01 00:00:01.747702800+00:00,173.897,173.915,173.784,173.79,0,1450
1970-01-01 00:00:01.747703100+00:00,173.79,173.797,173.679,173.713,0,1473
1970-01-01 00:00:01.747703400+00:00,173.713,173.798,173.712,173.769,0,1176
1970-01-01 00:00:01.747703700+00:00,173.769,173.782,173.691,173.694,0,1239
1970-01-01 00:00:01.747704+00:00,173.694,173.734,173.651,173.68,0,1127
1970-01-01 00:00:01.747704300+00:00,173.68,173.683,173.557,173.579,0,1088
1970-01-01 00:00:01.747704600+00:00,173.579,173.608,173.533,173.577,0,929
1970-01-01 00:00:01.747704900+00:00,173.577,173.615,173.565,173.599,0,794
1970-01-01 00:00:01.747705200+00:00,173.599,173.644,173.59,173.596,0,906
1970-01-01 00:00:01.747705500+00:00,173.596,173.647,173.591,173.593,0,760
1970-01-01 00:00:01.747705800+00:00,173.593,173.638,173.581,173.594,0,733
1970-01-01 00:00:01.747706100+00:00,173.594,173.614,173.578,173.582,0,794
1970-01-01 00:00:01.747706400+00:00,173.582,173.644,173.571,173.639,0,779
1970-01-01 00:00:01.747706700+00:00,173.639,173.652,173.599,173.61,0,659
