timestamp,open,high,low,close,Volume
1970-01-01 00:00:01.746029100+00:00,2.0857,2.08622,2.08515,2.08526,1867
1970-01-01 00:00:01.746029400+00:00,2.08526,2.08624,2.08499,2.0862000000000003,1220
1970-01-01 00:00:01.746029700+00:00,2.0862000000000003,2.08665,2.08603,2.08658,1229
1970-01-01 00:00:01.746030+00:00,2.08658,2.08707,2.08577,2.08585,1203
1970-01-01 00:00:01.746030300+00:00,2.08585,2.08657,2.08577,2.08617,1476
1970-01-01 00:00:01.746030600+00:00,2.08617,2.08731,2.08603,2.08717,1035
1970-01-01 00:00:01.746030900+00:00,2.08717,2.08788,2.08717,2.0873500000000003,1213
1970-01-01 00:00:01.746031200+00:00,2.0873500000000003,2.0873500000000003,2.0865,2.08689,953
1970-01-01 00:00:01.746031500+00:00,2.08689,2.08705,2.08673,2.08689,853
1970-01-01 00:00:01.746031800+00:00,2.08689,2.08703,2.08652,2.08689,806
1970-01-01 00:00:01.746032100+00:00,2.08689,2.08713,2.08661,2.08682,1011
1970-01-01 00:00:01.746032400+00:00,2.08682,2.08709,2.08612,2.08634,964
1970-01-01 00:00:01.746032700+00:00,2.08634,2.08659,2.0857,2.08592,1187
1970-01-01 00:00:01.746033+00:00,2.08592,2.08648,2.0858,2.08599,873
1970-01-01 00:00:01.746033300+00:00,2.08599,2.08675,2.08578,2.08625,889
1970-01-01 00:00:01.746033600+00:00,2.08625,2.08662,2.08606,2.08637,904
1970-01-01 00:00:01.746033900+00:00,2.08637,2.08648,2.08549,2.08575,909
1970-01-01 00:00:01.746034200+00:00,2.08575,2.08581,2.08521,2.08527,663
1970-01-01 00:00:01.746034500+00:00,2.08527,2.0856,2.08489,2.0855200000000003,1216
1970-01-01 00:00:01.746034800+00:00,2.0855200000000003,2.0859300000000003,2.08543,2.08566,886
1970-01-01 00:00:01.746035100+00:00,2.08566,2.08604,2.08538,2.08557,688
1970-01-01 00:00:01.746035400+00:00,2.08557,2.08563,2.08504,2.08512,814
1970-01-01 00:00:01.746035700+00:00,2.08512,2.0861,2.08507,2.08548,1101
1970-01-01 00:00:01.746036+00:00,2.08548,2.08592,2.08515,2.0853,892
1970-01-01 00:00:01.746036300+00:00,2.0853,2.08536,2.08145,2.08359,3314
1970-01-01 00:00:01.746036600+00:00,2.08359,2.08385,2.08214,2.08294,1677
1970-01-01 00:00:01.746036900+00:00,2.08294,2.08327,2.08139,2.08194,1998
1970-01-01 00:00:01.746037200+00:00,2.08194,2.083,2.0818,2.08297,1509
1970-01-01 00:00:01.746037500+00:00,2.08297,2.08387,2.08271,2.08339,1335
1970-01-01 00:00:01.746037800+00:00,2.08339,2.08423,2.08332,2.0836900000000003,1356
1970-01-01 00:00:01.746038100+00:00,2.0836900000000003,2.08465,2.08364,2.08463,1075
1970-01-01 00:00:01.746038400+00:00,2.08463,2.0848,2.0836,2.084,853
1970-01-01 00:00:01.746038700+00:00,2.084,2.08414,2.08278,2.08278,759
1970-01-01 00:00:01.746039+00:00,2.08278,2.08311,2.08232,2.08242,786
1970-01-01 00:00:01.746039300+00:00,2.08242,2.08312,2.08208,2.08292,889
1970-01-01 00:00:01.746039600+00:00,2.08292,2.08338,2.08231,2.08255,934
1970-01-01 00:00:01.746039900+00:00,2.08255,2.0827,2.08196,2.08243,1071
1970-01-01 00:00:01.746040200+00:00,2.08243,2.08253,2.0814,2.08167,997
1970-01-01 00:00:01.746040500+00:00,2.08167,2.08234,2.08155,2.08226,882
1970-01-01 00:00:01.746040800+00:00,2.08226,2.08235,2.08185,2.08216,786
1970-01-01 00:00:01.746041100+00:00,2.08216,2.08263,2.08211,2.08237,835
1970-01-01 00:00:01.746041400+00:00,2.08237,2.08266,2.08233,2.08261,892
1970-01-01 00:00:01.746041700+00:00,2.08261,2.0828800000000003,2.08206,2.0825,694
1970-01-01 00:00:01.746042+00:00,2.0825,2.08267,2.08196,2.08231,720
1970-01-01 00:00:01.746042300+00:00,2.08231,2.08231,2.0811,2.08157,833
1970-01-01 00:00:01.746042600+00:00,2.08157,2.08157,2.08032,2.08044,1084
1970-01-01 00:00:01.746042900+00:00,2.08044,2.08096,2.0799600000000003,2.08096,1799
1970-01-01 00:00:01.746043200+00:00,2.08096,2.08175,2.07961,2.08162,3255
1970-01-01 00:00:01.746043500+00:00,2.08162,2.08171,2.07959,2.08015,1771
1970-01-01 00:00:01.746043800+00:00,2.08015,2.08101,2.07997,2.08101,615
1970-01-01 00:00:01.746044100+00:00,2.08101,2.08101,2.08,2.08013,561
1970-01-01 00:00:01.746044400+00:00,2.08013,2.08046,2.07984,2.07997,730
1970-01-01 00:00:01.746044700+00:00,2.07997,2.08088,2.07981,2.08052,686
1970-01-01 00:00:01.746045+00:00,2.08052,2.08134,2.08034,2.0811800000000003,713
1970-01-01 00:00:01.746045300+00:00,2.0811800000000003,2.08178,2.08052,2.08105,611
1970-01-01 00:00:01.746045600+00:00,2.08105,2.08196,2.08078,2.0815900000000003,758
1970-01-01 00:00:01.746045900+00:00,2.0815900000000003,2.08188,2.08136,2.08167,464
1970-01-01 00:00:01.746046200+00:00,2.08167,2.08171,2.08115,2.08141,438
1970-01-01 00:00:01.746046500+00:00,2.08141,2.08141,2.0803000000000003,2.08045,2524
1970-01-01 00:00:01.746046800+00:00,2.08045,2.08113,2.08045,2.08113,1
1970-01-01 00:00:01.746047100+00:00,2.08113,2.08155,2.08014,2.08016,102
1970-01-01 00:00:01.746047400+00:00,2.08016,2.08036,2.07928,2.08034,65
1970-01-01 00:00:01.746047700+00:00,2.08034,2.0805,2.08016,2.0805,120
1970-01-01 00:00:01.746048+00:00,2.0805,2.08093,2.08042,2.08092,157
1970-01-01 00:00:01.746048300+00:00,2.08092,2.08115,2.08075,2.08109,82
1970-01-01 00:00:01.746048600+00:00,2.08109,2.08123,2.08026,2.08038,145
1970-01-01 00:00:01.746048900+00:00,2.08038,2.08128,2.0803700000000003,2.08119,124
1970-01-01 00:00:01.746049200+00:00,2.08119,2.0813200000000003,2.08099,2.08103,47
1970-01-01 00:00:01.746049500+00:00,2.08103,2.08108,2.08067,2.08075,167
1970-01-01 00:00:01.746049800+00:00,2.08075,2.0811,2.08074,2.08106,128
1970-01-01 00:00:01.746050100+00:00,2.08106,2.08106,2.08065,2.08084,240
1970-01-01 00:00:01.746050400+00:00,2.08084,2.0809,2.07956,2.0797,1255
1970-01-01 00:00:01.746050700+00:00,2.0797,2.08056,2.07961,2.0798,580
1970-01-01 00:00:01.746051+00:00,2.0798,2.08034,2.07968,2.08006,677
1970-01-01 00:00:01.746051300+00:00,2.08006,2.08039,2.0796900000000003,2.07973,710
1970-01-01 00:00:01.746051600+00:00,2.07973,2.07998,2.07958,2.07988,588
1970-01-01 00:00:01.746051900+00:00,2.07988,2.08018,2.07957,2.08007,327
