time,open,high,low,close,Pattern Alert,Volume
1750626000,0.64223,0.64253,0.64223,0.64253,0,2
1750626300,0.64253,0.6430400000000001,0.64253,0.6430400000000001,0,52
1750626600,0.6430400000000001,0.64307,0.64295,0.64307,0,25
1750626900,0.64307,0.6433,0.6430400000000001,0.64319,0,80
1750627200,0.64319,0.64327,0.64295,0.64298,0,25
1750627500,0.64298,0.64301,0.64298,0.64301,0,3
1750627800,0.64301,0.64301,0.64226,0.64244,0,87
1750628100,0.64244,0.64244,0.64228,0.64232,0,46
1750628400,0.64232,0.6425,0.64232,0.6425,0,33
1750628700,0.6425,0.6425,0.6423300000000001,0.6424,0,7
1750629000,0.6424,0.6425,0.64231,0.6423800000000001,0,99
1750629300,0.6423800000000001,0.6423800000000001,0.64218,0.64234,0,136
1750629600,0.64234,0.64318,0.6414300000000001,0.64289,0,1459
1750629900,0.64289,0.6438200000000001,0.6428200000000001,0.6437,0,791
1750630200,0.6437,0.644,0.6433,0.64349,0,701
1750630500,0.64349,0.64369,0.64325,0.64367,0,1018
1750630800,0.64367,0.64386,0.64349,0.64361,0,839
1750631100,0.64361,0.64368,0.64332,0.6433300000000001,0,830
1750631400,0.6433300000000001,0.64374,0.64314,0.64327,0,795
1750631700,0.64327,0.64367,0.64326,0.64363,0,772
1750632000,0.64363,0.64419,0.6436000000000001,0.64414,0,463
1750632300,0.64414,0.6441600000000001,0.6439900000000001,0.64403,0,568
1750632600,0.64403,0.64409,0.64393,0.644,0,594
1750632900,0.644,0.6441600000000001,0.64381,0.64395,0,455
1750633200,0.64395,0.64429,0.64393,0.64426,0,782
1750633500,0.64426,0.64432,0.64386,0.64398,0,665
1750633800,0.64398,0.64426,0.64398,0.64409,0,400
1750634100,0.64409,0.64472,0.64409,0.64466,0,557
1750634400,0.64466,0.64472,0.64449,0.6447,0,301
1750634700,0.6447,0.64473,0.64453,0.64456,0,622
1750635000,0.64456,0.64484,0.64447,0.6447,0,546
1750635300,0.6447,0.64478,0.64462,0.6447700000000001,0,342
1750635600,0.6447700000000001,0.64484,0.64434,0.64435,0,483
1750635900,0.64435,0.6445500000000001,0.64422,0.64431,0,524
1750636200,0.64431,0.64464,0.6443,0.64457,0,485
1750636500,0.64457,0.64464,0.6443800000000001,0.64453,0,582
1750636800,0.64453,0.64463,0.6440400000000001,0.64405,0,978
1750637100,0.64405,0.64411,0.6436000000000001,0.6437200000000001,0,1079
1750637400,0.6437200000000001,0.64383,0.64356,0.64357,0,843
1750637700,0.64357,0.64374,0.64349,0.6435500000000001,0,679
1750638000,0.6435500000000001,0.64368,0.64329,0.6435500000000001,0,1011
1750638300,0.6435500000000001,0.64364,0.64337,0.64349,0,623
1750638600,0.64349,0.64349,0.6427200000000001,0.64317,0,1111
1750638900,0.64317,0.64328,0.64296,0.64324,0,813
1750639200,0.64324,0.64344,0.64307,0.64307,1,676
1750639500,0.64307,0.64339,0.64297,0.6431600000000001,0,781
1750639800,0.6431600000000001,0.64337,0.64302,0.64337,0,839
1750640100,0.64337,0.64363,0.64329,0.64361,0,648
1750640400,0.64361,0.64423,0.64361,0.64381,0,1471
1750640700,0.64381,0.64387,0.64353,0.64362,0,984
1750641000,0.64362,0.64374,0.64328,0.64351,0,980
1750641300,0.64351,0.64351,0.6428200000000001,0.6428200000000001,0,863
1750641600,0.6428200000000001,0.64284,0.6424300000000001,0.64254,0,821
1750641900,0.64254,0.64264,0.6419900000000001,0.6421100000000001,0,967
1750642200,0.6421100000000001,0.64246,0.64203,0.64237,0,703
1750642500,0.64237,0.64271,0.64222,0.64269,0,779
1750642800,0.64269,0.6429400000000001,0.6426000000000001,0.6427700000000001,0,932
1750643100,0.6427700000000001,0.64308,0.6427,0.64284,0,792
1750643400,0.64284,0.64284,0.6423800000000001,0.6423800000000001,0,771
1750643700,0.6423800000000001,0.64267,0.6419,0.64261,0,999
1750644000,0.64261,0.64306,0.64261,0.64296,0,902
1750644300,0.64296,0.6431600000000001,0.6424300000000001,0.64245,0,965
1750644600,0.64245,0.64284,0.64232,0.64278,0,1027
1750644900,0.64278,0.64298,0.6423,0.64239,0,675
1750645200,0.64239,0.64256,0.6422,0.64222,0,490
1750645500,0.64222,0.64253,0.64205,0.64247,0,698
1750645800,0.64247,0.64257,0.64209,0.64223,0,712
1750646100,0.64223,0.64227,0.64201,0.6422100000000001,0,598
1750646400,0.6422100000000001,0.64244,0.64181,0.64183,0,626
1750646700,0.64183,0.6419400000000001,0.6415500000000001,0.64157,0,561
1750647000,0.64157,0.64174,0.64136,0.64153,0,685
1750647300,0.64153,0.64156,0.64102,0.6412100000000001,0,699
1750647600,0.6412100000000001,0.64146,0.64086,0.64117,0,708
1750647900,0.64117,0.64144,0.6409400000000001,0.64105,0,831
1750648200,0.64105,0.64105,0.64039,0.64063,0,975
1750648500,0.64063,0.64075,0.64037,0.64069,0,1008
1750648800,0.64069,0.6408200000000001,0.64043,0.64045,1,876
1750649100,0.64045,0.64048,0.6399400000000001,0.64007,0,1209
1750649400,0.64007,0.64041,0.63992,0.64017,0,944
1750649700,0.64017,0.64059,0.6401600000000001,0.64034,0,627
1750650000,0.64034,0.64036,0.64005,0.64014,0,689
1750650300,0.64014,0.64028,0.63973,0.64018,0,876
1750650600,0.64018,0.6402100000000001,0.63993,0.64003,0,687
1750650900,0.64003,0.64029,0.64003,0.64029,0,400
1750651200,0.64029,0.64063,0.64027,0.64045,0,549
1750651500,0.64045,0.64084,0.64044,0.64078,0,599
1750651800,0.64078,0.64079,0.64035,0.64045,0,633
1750652100,0.64045,0.64079,0.64044,0.64076,0,561
1750652400,0.64076,0.6409400000000001,0.64044,0.64046,0,632
1750652700,0.64046,0.64062,0.64036,0.64045,0,436
1750653000,0.64045,0.64061,0.64036,0.6404,0,556
1750653300,0.6404,0.6406000000000001,0.64031,0.64039,0,672
1750653600,0.64039,0.64044,0.63993,0.64008,0,554
1750653900,0.64008,0.64027,0.6399900000000001,0.64022,0,554
1750654200,0.64022,0.64037,0.64015,0.64036,0,404
1750654500,0.64036,0.64048,0.64029,0.64044,0,515
1750654800,0.64044,0.64084,0.64039,0.64057,0,576
1750655100,0.64057,0.64075,0.64043,0.64068,0,751
1750655400,0.64068,0.64074,0.64043,0.64048,0,636
1750655700,0.64048,0.64076,0.64048,0.64059,0,616
1750656000,0.64059,0.64078,0.64019,0.6402,0,398
1750656300,0.6402,0.6404,0.64012,0.6403800000000001,0,679
1750656600,0.6403800000000001,0.64054,0.6402100000000001,0.64041,0,663
1750656900,0.64041,0.6405500000000001,0.64023,0.64037,0,728
1750657200,0.64037,0.64076,0.64034,0.64065,0,711
1750657500,0.64065,0.64092,0.64054,0.64065,0,975
1750657800,0.64065,0.64084,0.6405000000000001,0.6406000000000001,0,1000
1750658100,0.6406000000000001,0.6412,0.64058,0.64119,0,954
1750658400,0.64119,0.64175,0.64106,0.64135,0,1412
1750658700,0.64135,0.6415500000000001,0.64108,0.64132,0,1404
1750659000,0.64132,0.64148,0.64107,0.64142,0,1050
1750659300,0.64142,0.64169,0.6413,0.64145,0,900
1750659600,0.64145,0.64169,0.6412100000000001,0.64126,0,1067
1750659900,0.64126,0.64149,0.64097,0.6411100000000001,0,1072
1750660200,0.6411100000000001,0.64142,0.64103,0.64137,0,1249
1750660500,0.64137,0.64148,0.64104,0.64148,0,855
1750660800,0.64148,0.64149,0.64122,0.64146,0,697
1750661100,0.64146,0.64175,0.64142,0.64175,0,825
1750661400,0.64175,0.64191,0.64139,0.64183,0,952
1750661700,0.64183,0.64219,0.6418,0.64209,0,1284
1750662000,0.64209,0.64257,0.64196,0.64202,0,1372
1750662300,0.64202,0.64229,0.64187,0.64225,0,886
1750662600,0.64225,0.64232,0.64192,0.64195,0,1177
1750662900,0.64195,0.64205,0.64171,0.64195,0,1173
1750663200,0.64195,0.64249,0.64189,0.64234,0,1183
1750663500,0.64234,0.64251,0.64226,0.64231,0,752
1750663800,0.64231,0.64264,0.6422100000000001,0.64224,0,1158
1750664100,0.64224,0.64273,0.64217,0.64244,0,733
1750664400,0.64244,0.64252,0.64215,0.64246,0,892
1750664700,0.64246,0.64269,0.64207,0.64212,0,777
1750665000,0.64212,0.6424,0.64188,0.64189,0,781
1750665300,0.64189,0.64227,0.64188,0.64202,0,667
1750665600,0.64202,0.64213,0.64175,0.64187,0,806
1750665900,0.64187,0.64196,0.64175,0.6418200000000001,0,636
1750666200,0.6418200000000001,0.64203,0.64175,0.64185,0,651
1750666500,0.64185,0.64195,0.64176,0.64184,0,495
1750666800,0.64184,0.64205,0.64176,0.64193,0,389
1750667100,0.64193,0.6419900000000001,0.64163,0.6419400000000001,0,665
1750667400,0.6419400000000001,0.64204,0.64183,0.64191,0,526
1750667700,0.64191,0.64193,0.64165,0.64166,0,491
1750668000,0.64166,0.64166,0.64107,0.64108,0,719
1750668300,0.64108,0.64113,0.64089,0.64097,0,740
1750668600,0.64097,0.64097,0.64042,0.64043,0,986
1750668900,0.64043,0.64046,0.64007,0.6402,0,890
1750669200,0.6402,0.64027,0.63976,0.63982,0,912
1750669500,0.63982,0.63998,0.63925,0.63927,0,918
1750669800,0.63927,0.63941,0.63905,0.63941,0,1373
1750670100,0.63941,0.63959,0.63871,0.63887,1,1190
1750670400,0.63887,0.6389900000000001,0.6383300000000001,0.63849,0,1153
1750670700,0.63849,0.63864,0.6381600000000001,0.63825,0,1248
1750671000,0.63825,0.63856,0.6379,0.63842,0,1233
1750671300,0.63842,0.63858,0.63827,0.63839,0,945
1750671600,0.63839,0.63884,0.63806,0.63813,0,1145
1750671900,0.63813,0.63856,0.63813,0.63832,0,677
1750672200,0.63832,0.63873,0.63826,0.63829,0,713
1750672500,0.63829,0.6383300000000001,0.63791,0.63797,0,898
1750672800,0.63797,0.63823,0.63756,0.63809,0,1752
1750673100,0.63809,0.63819,0.63785,0.6378900000000001,0,964
1750673400,0.6378900000000001,0.63824,0.6377200000000001,0.63807,0,967
1750673700,0.63807,0.63834,0.63793,0.63793,0,882
1750674000,0.63793,0.63802,0.6377700000000001,0.63793,0,812
1750674300,0.63793,0.63815,0.63787,0.638,0,627
1750674600,0.638,0.63834,0.63779,0.6383,0,787
1750674900,0.6383,0.63835,0.63813,0.63823,0,660
1750675200,0.63823,0.63847,0.638,0.63824,0,589
1750675500,0.63824,0.63829,0.6379900000000001,0.63805,0,536
1750675800,0.63805,0.6381,0.63786,0.6378900000000001,0,596
1750676100,0.6378900000000001,0.63801,0.6377700000000001,0.6379,0,949
1750676400,0.6379,0.63822,0.63787,0.63813,0,692
1750676700,0.63813,0.6381600000000001,0.63758,0.63774,0,768
1750677000,0.63774,0.63823,0.63774,0.6381,0,868
1750677300,0.6381,0.63822,0.6379400000000001,0.6379900000000001,0,372
1750677600,0.6379900000000001,0.63804,0.63774,0.638,0,520
1750677900,0.638,0.63809,0.63788,0.63802,0,437
1750678200,0.63802,0.63804,0.63744,0.63756,0,706
1750678500,0.63756,0.6377700000000001,0.63745,0.63745,0,555
1750678800,0.63745,0.63759,0.63722,0.63757,0,761
1750679100,0.63757,0.63774,0.6373800000000001,0.63754,0,740
1750679400,0.63754,0.63774,0.63742,0.63774,0,598
1750679700,0.63774,0.63874,0.63769,0.6387,0,985
1750680000,0.6387,0.63898,0.6384,0.63868,0,1219
1750680300,0.63868,0.63897,0.63857,0.63858,0,1400
1750680600,0.63858,0.63884,0.63854,0.63874,0,893
1750680900,0.63874,0.63891,0.63859,0.63866,0,961
1750681200,0.63866,0.63881,0.63836,0.63836,0,1004
1750681500,0.63836,0.63857,0.63829,0.63845,0,767
1750681800,0.63845,0.63846,0.63801,0.63808,0,1194
1750682100,0.63808,0.6383800000000001,0.63798,0.63835,0,843
1750682400,0.63835,0.63844,0.63818,0.63842,0,648
1750682700,0.63842,0.6387,0.6383300000000001,0.63858,0,877
1750683000,0.63858,0.63885,0.63854,0.63885,0,749
1750683300,0.63885,0.63915,0.63879,0.63907,0,685
1750683600,0.63907,0.63926,0.63888,0.6391600000000001,0,1076
1750683900,0.6391600000000001,0.63929,0.63903,0.63922,0,878
1750684200,0.63922,0.63928,0.63878,0.6389400000000001,0,1048
1750684500,0.6389400000000001,0.639,0.63865,0.63866,0,967
1750684800,0.63866,0.63875,0.63848,0.6386000000000001,0,787
1750685100,0.6386000000000001,0.63879,0.63858,0.63876,0,630
1750685400,0.63876,0.63887,0.63848,0.63862,0,1369
1750685700,0.63862,0.63961,0.6386000000000001,0.6396000000000001,0,1375
1750686000,0.6396000000000001,0.63974,0.6393300000000001,0.63966,0,1154
1750686300,0.63966,0.64002,0.63951,0.63982,0,1136
1750686600,0.63982,0.64043,0.63981,0.64043,0,1409
1750686900,0.64043,0.64067,0.6403,0.64031,0,1229
1750687200,0.64031,0.64184,0.6403,0.64149,1,3882
1750687500,0.64149,0.64213,0.6413,0.64183,0,2062
1750687800,0.64183,0.64261,0.64176,0.64247,0,1721
1750688100,0.64247,0.64249,0.64224,0.64237,0,1318
1750688400,0.64237,0.64292,0.64235,0.6427700000000001,0,1731
1750688700,0.6427700000000001,0.64312,0.64252,0.64252,0,1766
1750689000,0.64252,0.64263,0.6421100000000001,0.64257,0,1919
1750689300,0.64257,0.6427,0.64237,0.6423800000000001,0,1433
1750689600,0.6423800000000001,0.64293,0.64235,0.6429,0,1318
1750689900,0.6429,0.64308,0.64225,0.6424,0,1397
1750690200,0.6424,0.64305,0.64237,0.64291,0,1344
1750690500,0.64291,0.64332,0.6429,0.6429900000000001,0,1868
1750690800,0.6429900000000001,0.64334,0.64287,0.6432,0,1563
1750691100,0.6432,0.64345,0.64315,0.64342,0,1100
1750691400,0.64342,0.64366,0.64325,0.6434,0,1085
1750691700,0.6434,0.6438200000000001,0.6434,0.6438200000000001,1,801
1750692000,0.6438200000000001,0.64385,0.64351,0.64371,0,982
1750692300,0.64371,0.64384,0.64361,0.64367,0,976
1750692600,0.64367,0.6439,0.6433800000000001,0.64354,0,1057
1750692900,0.64354,0.64368,0.6433300000000001,0.64336,0,1211
1750693200,0.64336,0.64345,0.64305,0.64318,0,857
1750693500,0.64318,0.64319,0.64275,0.64279,0,886
1750693800,0.64279,0.6429,0.64229,0.64229,0,1097
1750694100,0.64229,0.64248,0.64198,0.64208,0,1249
1750694400,0.64208,0.64249,0.64195,0.64241,0,1250
