time,open,high,low,close,Pattern Alert,Volume
1750626300,106.545,106.546,106.524,106.524,0,13
1750626600,106.524,106.524,106.461,106.496,0,63
1750626900,106.496,106.565,106.496,106.526,0,110
1750627200,106.526,106.553,106.526,106.553,0,34
1750627800,106.553,106.553,106.537,106.541,0,38
1750628100,106.541,106.56,106.532,106.546,0,81
1750628400,106.546,106.551,106.481,106.506,0,148
1750628700,106.506,106.512,106.471,106.471,0,141
1750629000,106.471,106.494,106.471,106.485,0,192
1750629300,106.485,106.489,106.479,106.489,0,17
1750629600,106.489,106.556,106.294,106.478,0,852
1750629900,106.478,106.655,106.438,106.634,0,667
1750630200,106.634,106.635,106.523,106.571,0,597
1750630500,106.571,106.591,106.51,106.51,0,643
1750630800,106.51,106.535,106.466,106.521,0,646
1750631100,106.521,106.538,106.458,106.467,0,762
1750631400,106.467,106.51,106.454,106.485,0,632
1750631700,106.485,106.524,106.472,106.505,0,513
1750632000,106.505,106.514,106.472,106.502,0,552
1750632300,106.502,106.506,106.465,106.472,0,388
1750632600,106.472,106.479,106.444,106.47,0,392
1750632900,106.47,106.494,106.46,106.476,0,357
1750633200,106.476,106.51,106.459,106.46,0,696
1750633500,106.46,106.494,106.446,106.454,0,546
1750633800,106.454,106.471,106.414,106.421,0,667
1750634100,106.421,106.439,106.407,106.437,0,513
1750634400,106.437,106.45,106.425,106.435,0,521
1750634700,106.435,106.446,106.397,106.401,0,425
1750635000,106.401,106.442,106.399,106.427,0,658
1750635300,106.427,106.427,106.408,106.41,0,447
1750635600,106.41,106.429,106.404,106.421,0,443
1750635900,106.421,106.427,106.405,106.413,0,491
1750636200,106.413,106.433,106.394,106.4,0,279
1750636500,106.4,106.425,106.388,106.392,0,529
1750636800,106.392,106.405,106.346,106.388,0,1215
1750637100,106.388,106.412,106.333,106.41,0,976
1750637400,106.41,106.447,106.386,106.443,0,1034
1750637700,106.443,106.469,106.427,106.458,0,951
1750638000,106.458,106.473,106.432,106.458,0,1164
1750638300,106.458,106.469,106.428,106.447,0,755
1750638600,106.447,106.474,106.433,106.438,0,712
1750638900,106.438,106.444,106.401,106.404,0,775
1750639200,106.404,106.414,106.376,106.393,0,800
1750639500,106.393,106.451,106.393,106.429,0,792
1750639800,106.429,106.451,106.397,106.435,0,1172
1750640100,106.435,106.498,106.424,106.484,0,832
1750640400,106.484,106.537,106.472,106.501,0,917
1750640700,106.501,106.533,106.492,106.517,0,861
1750641000,106.517,106.541,106.473,106.473,0,671
1750641300,106.473,106.521,106.472,106.489,0,740
1750641600,106.489,106.523,106.487,106.521,0,821
1750641900,106.521,106.582,106.516,106.571,0,877
1750642200,106.571,106.593,106.531,106.592,0,918
1750642500,106.592,106.62,106.589,106.593,0,940
1750642800,106.593,106.627,106.587,106.621,0,871
1750643100,106.621,106.638,106.602,106.611,0,822
1750643400,106.611,106.617,106.568,106.571,0,1017
1750643700,106.571,106.592,106.56,106.58,0,843
1750644000,106.58,106.602,106.529,106.535,0,988
1750644300,106.535,106.538,106.498,106.506,0,1019
1750644600,106.506,106.525,106.485,106.497,0,877
1750644900,106.497,106.497,106.43,106.436,0,787
1750645200,106.436,106.445,106.409,106.409,0,711
1750645500,106.409,106.414,106.391,106.407,0,613
1750645800,106.407,106.457,106.402,106.456,0,571
1750646100,106.456,106.489,106.443,106.487,0,657
1750646400,106.487,106.493,106.46,106.467,0,497
1750646700,106.467,106.508,106.459,106.487,0,480
1750647000,106.487,106.505,106.472,106.483,0,535
1750647300,106.483,106.518,106.481,106.504,0,632
1750647600,106.504,106.538,106.499,106.535,0,628
1750647900,106.535,106.54,106.471,106.477,0,602
1750648200,106.477,106.502,106.463,106.486,0,624
1750648500,106.486,106.532,106.484,106.518,0,581
1750648800,106.518,106.551,106.515,106.547,0,773
1750649100,106.547,106.583,106.531,106.535,0,684
1750649400,106.535,106.538,106.508,106.535,0,739
1750649700,106.535,106.552,106.525,106.541,0,639
1750650000,106.541,106.575,106.537,106.566,0,533
1750650300,106.566,106.576,106.511,106.517,0,601
1750650600,106.517,106.564,106.515,106.542,0,611
1750650900,106.542,106.573,106.532,106.563,0,599
1750651200,106.563,106.615,106.563,106.608,0,741
1750651500,106.608,106.717,106.601,106.696,0,1110
