time,open,high,low,close,Pattern Alert,Volume
1748206800,1.3518,1.35213,1.3518,1.35212,0,5
1748207100,1.35212,1.35213,1.35212,1.35213,0,11
1748207400,1.35213,1.35213,1.35212,1.35212,0,3
1748207700,1.35212,1.35225,1.35212,1.35215,0,11
1748208000,1.35215,1.35226,1.35215,1.35216,0,3
1748208300,1.35216,1.3521999999999998,1.35212,1.35213,0,11
1748208600,1.35213,1.35213,1.35212,1.35212,0,3
1748208900,1.35212,1.35235,1.35212,1.35213,0,223
1748209200,1.35213,1.35213,1.35212,1.35212,0,1
1748209500,1.35212,1.35243,1.35212,1.35218,0,172
1748209800,1.35218,1.3523,1.35212,1.3521699999999999,0,53
1748210100,1.3521699999999999,1.3524699999999998,1.35209,1.35223,0,121
1748210400,1.35223,1.35352,1.3521999999999998,1.35326,0,391
1748210700,1.35326,1.3534,1.3529799999999998,1.35334,0,797
1748211000,1.35334,1.35385,1.35297,1.35375,0,1621
1748211300,1.35375,1.35382,1.3530499999999999,1.35307,0,1354
1748211600,1.35307,1.3530799999999998,1.35239,1.35256,0,1490
1748211900,1.35256,1.35336,1.35229,1.35328,0,1206
1748212200,1.35328,1.35345,1.35304,1.3530799999999998,0,988
1748212500,1.3530799999999998,1.3532,1.35267,1.35294,0,671
1748212800,1.35294,1.3536299999999999,1.3529,1.3532,0,703
1748213100,1.3532,1.3536299999999999,1.35302,1.3535599999999999,0,554
1748213400,1.3535599999999999,1.35368,1.35334,1.35358,0,582
1748213700,1.35358,1.35387,1.35344,1.35344,0,356
1748214000,1.35344,1.35355,1.35306,1.35338,0,717
1748214300,1.35338,1.35377,1.35313,1.35371,0,668
1748214600,1.35371,1.35404,1.35367,1.35382,0,477
1748214900,1.35382,1.35415,1.35368,1.35405,0,444
1748215200,1.35405,1.3541699999999999,1.35377,1.35391,0,440
1748215500,1.35391,1.35397,1.35365,1.35394,0,445
1748215800,1.35394,1.3540699999999999,1.3538599999999998,1.35396,0,392
