time,open,high,low,close,Pattern Alert,Volume
1725248700,51477.15,51491.2,51402.4,51426.8,0,8340174
1725249000,51425.55,51438.75,51382.3,51419.75,0,2737923
1725249300,51418.5,51422.95,51368.3,51372.45,0,2243269
1725249600,51372.4,51411.6,51364.05,51391.85,0,2732272
1725249900,51394.5,51422.8,51381.95,51413.45,0,3804147
1725250200,51413.05,51448.5,51406.8,51410.9,0,3381421
1725250500,51408.3,51429.2,51396.8,51419.25,0,2344649
1725250800,51416.7,51438.8,51409.5,51410.95,0,2217709
1725251100,51415.65,51426.85,51375.5,51396.05,0,2625772
1725251400,51397.85,51410.6,51376.25,51382.5,0,1811973
1725251700,51385.45,51405.25,51354.95,51400.15,0,1748002
1725252000,51396.05,51419.95,51390.0,51390.0,0,3096622
1725252300,51385.9,51401.15,51370.3,51383.35,0,1650053
1725252600,51384.5,51386.75,51356.25,51359.55,0,1348339
1725252900,51360.75,51370.35,51334.45,51351.2,0,1660482
1725253200,51352.9,51367.55,51335.75,51345.5,0,1110551
1725253500,51348.25,51370.5,51340.55,51348.35,0,1188014
1725253800,51348.75,51370.2,51342.25,51350.5,0,1562735
1725254100,51350.55,51383.15,51348.55,51376.6,0,1911207
1725254400,51379.05,51386.65,51361.65,51374.3,0,1491122
1725254700,51378.8,51390.65,51357.05,51381.95,0,1056846
1725255000,51383.1,51388.95,51356.45,51363.25,0,974295
1725255300,51364.1,51391.4,51359.55,51389.85,0,1111744
1725255600,51389.55,51415.15,51376.1,51403.65,0,812768
1725255900,51403.05,51426.2,51394.05,51407.3,0,895842
1725256200,51405.75,51438.95,51396.85,51437.2,0,664804
1725256500,51437.75,51437.75,51407.25,51411.9,0,680090
1725256800,51412.75,51417.6,51389.05,51400.9,0,1129620
1725257100,51404.15,51410.1,51386.75,51388.1,0,1223233
1725257400,51390.95,51399.15,51321.85,51357.65,0,1158243
1725257700,51358.05,51383.15,51352.1,51373.65,0,978238
1725258000,51374.15,51375.2,51321.8,51333.05,0,642820
1725258300,51333.45,51341.5,51295.8,51312.7,0,917670
1725258600,51316.5,51323.0,51301.5,51316.55,0,699834
1725258900,51318.45,51338.05,51296.35,51321.4,0,950663
1725259200,51323.6,51360.05,51307.85,51353.95,0,960952
1725259500,51359.8,51376.9,51319.65,51331.1,0,1363308
1725259800,51330.1,51358.85,51322.7,51340.95,0,1741934
1725260100,51343.75,51359.95,51332.8,51339.9,0,1546817
1725260400,51343.0,51354.65,51320.75,51328.9,0,1012632
1725260700,51332.75,51352.5,51317.35,51345.1,0,918733
1725261000,51343.3,51363.55,51321.3,51330.1,0,1294673
1725261300,51334.2,51340.6,51312.0,51329.15,0,1164978
1725261600,51328.5,51355.8,51320.8,51344.7,0,1149499
1725261900,51344.6,51365.45,51305.75,51327.25,0,1571510
1725262200,51327.15,51356.45,51316.85,51350.4,0,1251039
1725262500,51349.6,51370.5,51344.65,51368.2,0,1460724
1725262800,51368.8,51388.55,51342.95,51346.3,0,1142422
1725263100,51347.1,51370.45,51336.25,51340.1,0,1583552
1725263400,51340.45,51346.65,51316.95,51327.2,0,1422024
1725263700,51327.25,51341.35,51308.15,51335.9,0,1219197
1725264000,51329.75,51355.3,51316.9,51322.3,0,1312539
1725264300,51325.3,51331.85,51308.15,51314.05,0,1063282
1725264600,51321.25,51330.15,51304.25,51327.4,0,993409
1725264900,51328.25,51367.3,51326.9,51356.7,0,628748
1725265200,51357.7,51373.45,51347.75,51356.15,0,682307
1725265500,51357.45,51390.0,51342.35,51362.65,0,1489766
1725265800,51365.0,51518.2,51359.75,51493.45,0,4443246
1725266100,51486.15,51534.7,51486.15,51528.85,0,3777494
1725266400,51530.35,51554.8,51505.55,51510.2,0,2958181
1725266700,51509.65,51548.1,51507.75,51529.15,0,3337238
1725267000,51522.4,51531.4,51454.35,51485.25,0,2862476
1725267300,51488.7,51493.3,51440.1,51466.35,0,1585387
1725267600,51464.1,51500.1,51458.6,51496.3,0,1670660
1725267900,51493.55,51538.9,51483.75,51526.0,0,2324825
1725268200,51524.9,51535.1,51493.15,51493.5,0,1802435
1725268500,51496.0,51521.95,51474.25,51512.7,0,2224305
1725268800,51512.3,51517.65,51449.05,51453.95,0,2469122
1725269100,51453.9,51474.5,51437.85,51467.2,0,2303514
1725269400,51468.5,51491.85,51426.05,51436.65,0,4490143
1725269700,51435.15,51464.95,51406.75,51460.95,0,4557295
